frame,time_seconds,player_id,confidence,x1,y1,x2,y2,ground_x,ground_y,inside_forward50,zone
252,5.04,17,0.3668,1308.75,502.05,1331.2,556.39,1319.97,556.39,True,central_corridor
253,5.06,2,0.3649,1493.38,841.72,1546.58,974.49,1519.98,974.49,False,outside
253,5.06,29,0.6676,1382.1,808.09,1462.0,927.36,1422.05,927.36,True,central_corridor
253,5.06,36,0.591,115.11,623.32,142.33,702.05,128.72,702.05,True,left_pocket
253,5.06,37,0.5615,915.69,600.57,945.81,675.51,930.75,675.51,True,left_half_forward
253,5.06,47,0.6087,278.41,612.86,312.24,695.41,295.33,695.41,True,left_pocket
253,5.06,35,0.8196,551.01,717.3,595.49,821.58,573.25,821.58,True,left_pocket
253,5.06,64,0.7291,452.87,719.82,495.43,816.49,474.15,816.49,True,left_pocket
253,5.06,65,0.6603,1289.48,779.65,1335.6,899.19,1312.54,899.19,True,central_corridor
253,5.06,73,0.5012,1460.95,673.36,1490.47,763.04,1475.71,763.04,True,central_corridor
253,5.06,43,0.431,814.76,519.29,840.82,575.29,827.79,575.29,True,left_half_forward
253,5.06,76,0.6381,1174.45,562.81,1200.01,633.47,1187.23,633.47,True,central_corridor
253,5.06,78,0.5153,1468.09,662.22,1521.25,771.83,1494.67,771.83,True,central_corridor
254,5.08,2,0.3799,1494.43,841.53,1546.77,974.82,1520.6,974.82,False,outside
254,5.08,29,0.6647,1382.34,808.65,1461.42,928.19,1421.88,928.19,True,central_corridor
254,5.08,36,0.5977,114.49,623.52,141.93,701.71,128.21,701.71,True,left_pocket
254,5.08,37,0.5552,915.89,600.89,946.59,674.58,931.24,674.58,True,left_half_forward
254,5.08,47,0.6157,278.12,612.82,311.93,695.76,295.03,695.76,True,left_pocket
254,5.08,35,0.8214,551.15,717.66,595.73,822.08,573.44,822.08,True,left_pocket
254,5.08,64,0.7287,454.26,719.89,496.26,815.83,475.26,815.83,True,left_pocket
254,5.08,65,0.6587,1290.19,779.46,1336.02,899.6,1313.11,899.6,True,central_corridor
254,5.08,73,0.4994,1460.97,675.01,1489.8,762.97,1475.38,762.97,True,central_corridor
254,5.08,43,0.4208,814.66,519.42,841.41,575.23,828.04,575.23,True,left_half_forward
254,5.08,76,0.6352,1174.52,562.97,1200.7,634.29,1187.61,634.29,True,central_corridor
254,5.08,78,0.5134,1465.34,661.69,1522.69,774.05,1494.01,774.05,True,central_corridor
254,5.08,79,0.4972,1476.28,659.67,1516.91,769.79,1496.6,769.79,True,central_corridor
254,5.08,80,0.3604,1459.85,664.56,1502.78,769.99,1481.31,769.99,True,central_corridor
255,5.1,2,0.3811,1494.44,841.4,1546.99,974.98,1520.71,974.98,False,outside
255,5.1,29,0.663,1382.33,808.92,1461.46,928.22,1421.9,928.22,True,central_corridor
255,5.1,36,0.5995,114.25,623.33,141.88,701.65,128.06,701.65,True,left_pocket
255,5.1,37,0.5627,915.94,600.92,946.68,674.58,931.31,674.58,True,left_half_forward
255,5.1,47,0.6265,278.08,612.74,311.91,695.79,295.0,695.79,True,left_pocket
255,5.1,35,0.8237,551.15,717.77,595.92,822.26,573.54,822.26,True,left_pocket
255,5.1,64,0.7259,454.64,719.6,496.43,815.67,475.54,815.67,True,left_pocket
255,5.1,65,0.6554,1290.37,779.37,1336.2,899.86,1313.29,899.86,True,central_corridor
255,5.1,73,0.5051,1461.0,675.5,1489.66,763.03,1475.33,763.03,True,central_corridor
255,5.1,43,0.4235,814.67,519.48,841.65,575.24,828.16,575.24,True,left_half_forward
255,5.1,76,0.6356,1174.52,563.03,1200.82,634.44,1187.67,634.44,True,central_corridor
255,5.1,78,0.5238,1463.98,661.31,1523.32,774.8,1493.65,774.8,True,central_corridor
255,5.1,79,0.4961,1475.51,659.67,1517.19,770.53,1496.35,770.53,True,central_corridor
255,5.1,80,0.3644,1459.9,664.49,1502.6,769.93,1481.25,769.93,True,central_corridor
256,5.12,2,0.5518,1495.94,840.1,1546.83,976.84,1521.38,976.84,False,outside
256,5.12,29,0.6537,1383.56,810.06,1461.74,929.09,1422.65,929.09,True,central_corridor
256,5.12,36,0.5902,114.07,623.83,141.65,701.56,127.86,701.56,True,left_pocket
256,5.12,37,0.5919,918.18,601.02,949.55,672.73,933.87,672.73,True,left_half_forward
256,5.12,47,0.6151,277.52,611.82,311.66,696.31,294.59,696.31,True,left_pocket
256,5.12,35,0.8214,552.36,717.86,596.49,822.88,574.42,822.88,True,left_pocket
256,5.12,64,0.7419,457.56,720.52,499.02,815.3,478.29,815.3,True,left_pocket
256,5.12,65,0.654,1294.33,779.7,1336.82,897.81,1315.57,897.81,True,central_corridor
256,5.12,73,0.5172,1460.92,677.03,1488.94,763.94,1474.93,763.94,True,central_corridor
256,5.12,43,0.4207,815.52,519.99,841.87,575.87,828.7,575.87,True,left_half_forward
256,5.12,76,0.5532,1174.95,562.81,1205.59,635.37,1190.27,635.37,True,central_corridor
256,5.12,79,0.5954,1475.79,660.02,1519.65,771.9,1497.72,771.9,True,central_corridor
256,5.12,74,0.3647,242.71,504.98,263.66,558.02,253.18,558.02,True,outside
257,5.14,2,0.5088,1500.58,838.54,1547.7,977.9,1524.14,977.9,False,outside
257,5.14,29,0.6977,1388.95,808.6,1459.04,927.13,1423.99,927.13,True,central_corridor
257,5.14,36,0.629,113.76,624.38,140.24,700.71,127.0,700.71,True,left_pocket
257,5.14,37,0.6022,919.43,600.39,951.59,671.47,935.51,671.47,True,left_half_forward
257,5.14,47,0.6139,277.22,610.26,310.01,696.2,293.62,696.2,True,left_pocket
257,5.14,35,0.814,552.42,717.57,596.93,823.37,574.68,823.37,True,left_pocket
257,5.14,64,0.8082,458.07,719.17,502.91,813.84,480.49,813.84,True,left_pocket
257,5.14,65,0.7411,1296.39,779.56,1338.12,900.34,1317.26,900.34,True,central_corridor
257,5.14,73,0.4604,1461.02,679.18,1489.98,766.3,1475.5,766.3,True,central_corridor
257,5.14,43,0.4378,816.1,520.14,842.3,576.97,829.2,576.97,True,left_half_forward
257,5.14,76,0.5219,1176.57,562.52,1208.01,634.63,1192.29,634.63,True,central_corridor
257,5.14,79,0.4428,1482.16,660.14,1517.95,764.83,1500.05,764.83,True,central_corridor
257,5.14,74,0.3962,242.79,505.26,263.62,557.71,253.21,557.71,True,outside
257,5.14,72,0.3653,1269.6,492.46,1289.73,546.42,1279.66,546.42,True,central_corridor
257,5.14,17,0.3851,1310.61,503.05,1336.82,556.66,1323.71,556.66,True,central_corridor
258,5.16,2,0.505,1502.2,837.81,1548.15,978.28,1525.18,978.28,False,outside
258,5.16,29,0.6951,1391.01,808.18,1457.36,926.23,1424.18,926.23,True,central_corridor
258,5.16,36,0.633,113.53,624.44,139.94,700.5,126.74,700.5,True,left_pocket
258,5.16,37,0.5981,919.64,600.14,952.34,671.06,935.99,671.06,True,left_half_forward
258,5.16,47,0.62,277.17,609.68,309.75,696.15,293.46,696.15,True,left_pocket
258,5.16,35,0.8172,552.43,717.42,597.1,823.56,574.77,823.56,True,left_pocket
258,5.16,64,0.8049,458.02,718.49,504.03,813.67,481.02,813.67,True,left_pocket
258,5.16,65,0.7447,1296.9,779.36,1338.27,901.13,1317.58,901.13,True,central_corridor
258,5.16,73,0.4567,1460.86,679.84,1490.25,767.79,1475.56,767.79,True,central_corridor
258,5.16,43,0.428,816.16,520.18,842.35,577.35,829.25,577.35,True,left_half_forward
258,5.16,76,0.5274,1177.13,562.25,1208.81,634.1,1192.97,634.1,True,central_corridor
258,5.16,79,0.4414,1484.21,660.19,1517.12,762.89,1500.66,762.89,True,central_corridor
258,5.16,74,0.3932,242.7,505.34,263.57,557.82,253.14,557.82,True,outside
258,5.16,72,0.356,1269.64,492.79,1289.8,546.21,1279.72,546.21,True,central_corridor
258,5.16,17,0.3848,1310.54,503.3,1337.02,556.92,1323.78,556.92,True,central_corridor
259,5.18,2,0.3855,1506.43,838.41,1547.42,978.36,1526.92,978.36,False,outside
259,5.18,29,0.6697,1394.78,809.07,1457.33,926.34,1426.05,926.34,True,central_corridor
259,5.18,36,0.6543,113.01,619.81,139.66,700.47,126.33,700.47,True,left_pocket
259,5.18,37,0.5797,921.17,599.98,954.19,671.01,937.68,671.01,True,left_half_forward
259,5.18,47,0.5397,275.95,609.59,306.68,696.25,291.31,696.25,True,left_pocket
259,5.18,35,0.802,553.12,717.25,596.13,822.01,574.62,822.01,True,left_pocket
259,5.18,64,0.8603,458.31,719.47,509.75,816.88,484.03,816.88,True,left_pocket
259,5.18,65,0.7131,1298.05,779.8,1339.95,903.51,1319.0,903.51,True,central_corridor
259,5.18,73,0.4681,1461.22,681.05,1491.28,768.69,1476.25,768.69,True,central_corridor
259,5.18,43,0.477,817.05,519.86,843.23,577.86,830.14,577.86,True,left_half_forward
259,5.18,76,0.5079,1179.18,562.01,1209.56,635.11,1194.37,635.11,True,central_corridor
259,5.18,79,0.4814,1484.34,659.43,1517.92,766.28,1501.13,766.28,True,central_corridor
259,5.18,74,0.4143,242.85,505.42,263.98,557.95,253.42,557.95,True,outside
259,5.18,72,0.3749,1270.96,492.91,1290.7,544.72,1280.83,544.72,True,central_corridor
259,5.18,17,0.4278,1312.16,503.2,1337.38,556.18,1324.77,556.18,True,central_corridor
259,5.18,78,0.4292,1463.38,661.51,1519.88,774.0,1491.63,774.0,True,central_corridor
259,5.18,80,0.4466,1461.71,674.92,1503.83,772.42,1482.77,772.42,True,central_corridor
260,5.2,2,0.3807,1507.51,839.04,1547.17,978.47,1527.34,978.47,False,outside
260,5.2,29,0.6673,1395.85,809.04,1457.1,926.81,1426.47,926.81,True,central_corridor
260,5.2,36,0.6543,112.87,618.1,139.54,700.42,126.2,700.42,True,left_pocket
260,5.2,37,0.5874,921.55,599.89,954.83,670.91,938.19,670.91,True,left_half_forward
260,5.2,47,0.5397,275.24,609.43,305.6,696.04,290.42,696.04,True,left_pocket
260,5.2,35,0.8046,553.43,717.21,595.55,821.44,574.49,821.44,True,left_pocket
260,5.2,64,0.8588,458.38,719.97,511.79,817.85,485.08,817.85,True,left_pocket
260,5.2,65,0.7109,1298.27,779.66,1340.51,904.18,1319.39,904.18,True,central_corridor
260,5.2,73,0.46,1461.2,681.33,1491.63,769.83,1476.41,769.83,True,central_corridor
260,5.2,43,0.4788,817.38,519.62,843.52,578.18,830.45,578.18,True,left_half_forward
260,5.2,76,0.5136,1179.67,562.14,1209.55,635.08,1194.61,635.08,True,central_corridor
260,5.2,79,0.4794,1484.08,659.19,1518.13,768.43,1501.11,768.43,True,central_corridor
260,5.2,74,0.4188,242.76,505.34,264.04,558.13,253.4,558.13,True,outside
260,5.2,72,0.3816,1271.21,492.87,1290.8,544.0,1281.0,544.0,True,central_corridor
260,5.2,17,0.4236,1312.7,502.71,1337.61,555.96,1325.15,555.96,True,central_corridor
260,5.2,78,0.4358,1463.49,661.53,1519.0,774.4,1491.25,774.4,True,central_corridor
260,5.2,80,0.4335,1461.83,675.66,1504.31,773.28,1483.07,773.28,True,central_corridor
261,5.22,29,0.7356,1402.75,808.67,1462.96,926.49,1432.85,926.49,True,central_corridor
261,5.22,36,0.6178,112.3,617.27,139.19,699.59,125.74,699.59,True,left_pocket
261,5.22,37,0.5798,926.46,600.33,956.38,669.69,941.42,669.69,True,left_half_forward
261,5.22,47,0.5273,274.43,609.38,305.19,697.6,289.81,697.6,True,left_pocket
261,5.22,35,0.7778,554.83,717.05,595.59,823.9,575.21,823.9,True,left_pocket
261,5.22,64,0.7938,459.48,719.45,516.49,818.51,487.99,818.51,True,left_pocket
261,5.22,65,0.6968,1298.75,780.73,1342.9,904.84,1320.83,904.84,True,central_corridor
261,5.22,73,0.4257,1462.31,682.04,1489.01,767.27,1475.66,767.27,True,central_corridor
261,5.22,43,0.4906,817.93,518.02,844.69,577.67,831.31,577.67,True,left_half_forward
261,5.22,76,0.4182,1180.33,561.78,1209.83,633.68,1195.08,633.68,True,central_corridor
261,5.22,79,0.4977,1483.81,660.09,1519.74,768.54,1501.78,768.54,True,central_corridor
261,5.22,74,0.4175,243.08,505.12,264.05,558.17,253.57,558.17,True,outside
261,5.22,72,0.4196,1271.76,493.29,1291.66,545.48,1281.71,545.48,True,central_corridor
261,5.22,17,0.4344,1314.56,502.63,1338.83,556.59,1326.69,556.59,True,central_corridor
261,5.22,78,0.52,1465.96,662.88,1520.36,773.17,1493.16,773.17,True,central_corridor
262,5.24,29,0.7428,1404.98,808.01,1465.04,926.3,1435.01,926.3,True,central_corridor
262,5.24,36,0.6235,111.96,616.98,139.37,699.07,125.67,699.07,True,left_pocket
262,5.24,37,0.583,928.22,600.4,956.82,669.51,942.52,669.51,True,left_half_forward
262,5.24,47,0.5314,273.93,609.5,304.91,698.31,289.42,698.31,True,left_pocket
262,5.24,35,0.7654,555.19,716.73,595.65,824.77,575.42,824.77,True,left_pocket
262,5.24,64,0.796,459.88,719.27,518.15,819.13,489.02,819.13,True,left_pocket
262,5.24,65,0.6952,1298.84,781.32,1343.69,905.09,1321.27,905.09,True,central_corridor
262,5.24,73,0.4286,1462.49,682.25,1487.8,765.95,1475.14,765.95,True,central_corridor
262,5.24,43,0.4897,817.99,517.61,844.96,577.69,831.47,577.69,True,left_half_forward
262,5.24,76,0.4101,1181.04,562.04,1209.33,632.16,1195.19,632.16,True,central_corridor
262,5.24,79,0.4928,1483.86,660.43,1520.15,768.37,1502.01,768.37,True,central_corridor
262,5.24,74,0.4198,243.08,504.95,264.02,558.28,253.55,558.28,True,outside
262,5.24,72,0.4244,1271.72,493.43,1291.81,546.35,1281.76,546.35,True,central_corridor
262,5.24,17,0.4292,1315.29,502.38,1339.5,556.44,1327.4,556.44,True,central_corridor
262,5.24,78,0.5157,1467.36,663.65,1520.51,772.69,1493.94,772.69,True,central_corridor
263,5.26,29,0.6097,1412.87,809.93,1464.53,928.26,1438.7,928.26,True,central_corridor
263,5.26,36,0.5615,111.68,616.61,139.36,698.99,125.52,698.99,True,left_pocket
263,5.26,37,0.5985,929.95,599.72,958.49,669.24,944.22,669.24,True,left_half_forward
263,5.26,47,0.478,273.53,609.49,304.28,698.21,288.9,698.21,True,left_pocket
263,5.26,35,0.7905,557.69,718.22,597.2,825.83,577.45,825.83,True,left_pocket
263,5.26,64,0.8426,462.66,720.43,521.64,820.59,492.15,820.59,True,left_pocket
263,5.26,65,0.7113,1300.3,782.45,1347.06,904.06,1323.68,904.06,True,central_corridor
263,5.26,73,0.492,1461.18,681.68,1488.32,767.67,1474.75,767.67,True,central_corridor
263,5.26,43,0.4649,819.06,516.73,845.32,577.06,832.19,577.06,True,left_half_forward
263,5.26,76,0.3852,1182.11,562.12,1209.47,630.09,1195.79,630.09,True,central_corridor
263,5.26,79,0.4463,1487.77,661.19,1521.17,760.53,1504.47,760.53,True,central_corridor
263,5.26,74,0.4173,243.29,504.97,264.05,558.66,253.67,558.66,True,outside
263,5.26,72,0.4326,1271.63,494.43,1293.09,547.13,1282.36,547.13,True,central_corridor
263,5.26,17,0.4365,1316.97,501.49,1341.35,555.96,1329.16,555.96,True,central_corridor
264,5.28,29,0.5939,1416.13,809.05,1464.72,929.05,1440.43,929.05,True,central_corridor
264,5.28,36,0.567,111.41,616.4,139.54,699.14,125.48,699.14,True,left_pocket
264,5.28,37,0.5854,930.32,599.43,958.83,669.31,944.58,669.31,True,left_half_forward
264,5.28,47,0.5077,273.58,609.56,304.13,698.35,288.86,698.35,True,left_pocket
264,5.28,35,0.7977,558.68,718.71,597.64,826.19,578.16,826.19,True,left_pocket
264,5.28,64,0.8432,463.77,720.88,522.92,821.16,493.35,821.16,True,left_pocket
264,5.28,65,0.7067,1300.9,783.04,1348.19,903.79,1324.54,903.79,True,central_corridor
264,5.28,73,0.4944,1460.53,681.43,1488.48,768.13,1474.5,768.13,True,central_corridor
264,5.28,43,0.4614,819.36,516.16,845.52,576.81,832.44,576.81,True,left_half_forward
264,5.28,76,0.3868,1182.2,562.21,1209.38,629.54,1195.79,629.54,True,central_corridor
264,5.28,79,0.4425,1489.16,661.3,1521.47,756.74,1505.32,756.74,True,central_corridor
264,5.28,74,0.4017,243.23,504.9,263.83,558.97,253.53,558.97,True,outside
264,5.28,72,0.425,1271.4,494.83,1293.66,547.38,1282.53,547.38,True,central_corridor
264,5.28,17,0.4548,1317.52,501.23,1341.89,556.38,1329.7,556.38,True,central_corridor
265,5.3,29,0.644,1426.92,806.47,1468.07,926.93,1447.5,926.93,True,central_corridor
265,5.3,36,0.558,110.74,616.17,139.68,698.63,125.21,698.63,True,left_pocket
265,5.3,37,0.6645,933.23,598.54,959.22,669.96,946.22,669.96,True,left_half_forward
265,5.3,47,0.5044,272.81,610.19,300.54,697.4,286.68,697.4,True,left_pocket
265,5.3,35,0.7531,560.62,720.21,597.28,827.09,578.95,827.09,True,left_pocket
265,5.3,64,0.7709,475.19,720.93,526.43,821.24,500.81,821.24,True,left_pocket
265,5.3,65,0.7239,1302.28,783.9,1350.25,903.83,1326.26,903.83,True,central_corridor
265,5.3,73,0.5086,1462.16,683.28,1489.74,768.61,1475.95,768.61,True,central_corridor
265,5.3,43,0.4378,820.66,517.81,846.69,576.96,833.68,576.96,True,left_half_forward
265,5.3,79,0.436,1489.87,660.29,1523.89,759.88,1506.88,759.88,True,central_corridor
265,5.3,74,0.4003,242.74,505.01,264.45,559.59,253.59,559.59,True,outside
265,5.3,72,0.4357,1271.96,494.99,1294.35,547.12,1283.16,547.12,True,central_corridor
265,5.3,17,0.482,1317.88,501.5,1342.64,556.66,1330.26,556.66,True,central_corridor
266,5.32,29,0.6491,1430.51,805.5,1469.25,926.14,1449.88,926.14,True,central_corridor
266,5.32,36,0.5687,110.29,616.03,139.55,698.44,124.92,698.44,True,left_pocket
266,5.32,37,0.6682,934.11,598.22,959.24,670.39,946.68,670.39,True,left_half_forward
266,5.32,47,0.5181,272.36,610.26,299.28,697.0,285.82,697.0,True,left_pocket
266,5.32,35,0.7514,561.15,720.58,597.03,827.24,579.09,827.24,True,left_pocket
266,5.32,64,0.7628,479.99,720.72,527.55,821.14,503.77,821.14,True,left_pocket
266,5.32,65,0.7226,1302.63,784.08,1350.86,903.86,1326.75,903.86,True,central_corridor
266,5.32,73,0.5027,1462.81,683.92,1490.09,768.63,1476.45,768.63,True,central_corridor
266,5.32,43,0.4417,820.86,518.3,846.95,577.15,833.91,577.15,True,left_half_forward
266,5.32,79,0.4302,1490.27,659.86,1524.63,760.44,1507.45,760.44,True,central_corridor
266,5.32,74,0.399,242.39,505.16,264.52,559.89,253.46,559.89,True,outside
266,5.32,72,0.4283,1271.98,495.03,1294.71,546.96,1283.34,546.96,True,central_corridor
266,5.32,17,0.4812,1317.92,501.23,1342.83,556.71,1330.37,556.71,True,central_corridor
267,5.34,29,0.6396,1434.3,805.7,1475.37,926.1,1454.83,926.1,True,central_corridor
267,5.34,36,0.6052,109.98,616.1,140.13,699.06,125.05,699.06,True,left_pocket
267,5.34,37,0.6378,937.12,597.69,959.89,670.65,948.51,670.65,True,left_half_forward
267,5.34,47,0.5752,272.43,611.49,299.65,697.92,286.04,697.92,True,left_pocket
267,5.34,35,0.7767,561.44,723.18,598.94,829.4,580.19,829.4,True,left_pocket
267,5.34,64,0.8206,491.63,723.17,530.54,824.48,511.09,824.48,True,left_pocket
267,5.34,65,0.7667,1303.74,784.51,1350.41,904.36,1327.08,904.36,True,central_corridor
267,5.34,73,0.5767,1465.4,681.26,1493.54,773.3,1479.47,773.3,True,central_corridor
267,5.34,43,0.3964,823.52,520.0,847.87,578.26,835.7,578.26,True,left_half_forward
267,5.34,74,0.386,242.73,505.48,264.92,559.87,253.82,559.87,True,outside
267,5.34,72,0.423,1273.14,495.45,1295.82,547.33,1284.48,547.33,True,central_corridor
267,5.34,17,0.4682,1318.79,501.94,1343.25,556.92,1331.02,556.92,True,central_corridor
268,5.36,29,0.6508,1435.57,806.07,1477.06,925.65,1456.32,925.65,True,central_corridor
268,5.36,36,0.5993,110.02,616.1,140.26,699.15,125.14,699.15,True,left_pocket
268,5.36,37,0.6323,938.0,597.36,960.1,671.0,949.05,671.0,True,left_half_forward
268,5.36,47,0.5685,272.31,611.82,299.78,698.24,286.05,698.24,True,left_pocket
268,5.36,35,0.7803,561.25,723.86,599.54,830.39,580.39,830.39,True,left_pocket
268,5.36,64,0.8221,495.68,723.74,531.27,825.47,513.47,825.47,True,left_pocket
268,5.36,65,0.7664,1304.18,785.56,1349.77,904.35,1326.97,904.35,True,central_corridor
268,5.36,73,0.5681,1466.23,680.39,1494.6,774.47,1480.41,774.47,True,central_corridor
268,5.36,43,0.4209,824.79,520.54,848.5,578.62,836.64,578.62,True,left_half_forward
268,5.36,74,0.3805,242.72,505.94,264.8,559.84,253.76,559.84,True,outside
268,5.36,72,0.411,1273.54,495.72,1296.43,547.56,1284.98,547.56,True,central_corridor
268,5.36,17,0.4518,1319.03,502.0,1343.05,556.95,1331.04,556.95,True,central_corridor
268,5.36,82,0.3611,477.93,725.28,532.21,829.37,505.07,829.37,True,left_pocket
268,5.36,83,0.3643,766.06,490.67,786.08,541.22,776.07,541.22,True,left_half_forward
269,5.38,29,0.6573,1435.87,805.9,1477.0,925.34,1456.43,925.34,True,central_corridor
269,5.38,36,0.5986,110.04,616.17,140.39,699.2,125.21,699.2,True,left_pocket
269,5.38,37,0.6262,938.22,597.29,960.12,670.92,949.17,670.92,True,left_half_forward
269,5.38,47,0.5668,272.24,612.05,299.96,698.31,286.1,698.31,True,left_pocket
269,5.38,35,0.7779,561.21,724.04,599.82,830.66,580.52,830.66,True,left_pocket
269,5.38,64,0.823,496.8,723.92,531.4,825.85,514.1,825.85,True,left_pocket
269,5.38,65,0.7716,1304.28,785.99,1349.39,904.51,1326.83,904.51,True,central_corridor
269,5.38,73,0.5647,1466.6,680.02,1495.15,774.92,1480.87,774.92,True,central_corridor
269,5.38,43,0.4221,825.22,520.71,848.73,578.7,836.98,578.7,True,left_half_forward
269,5.38,74,0.3752,242.72,506.05,264.87,559.63,253.79,559.63,True,outside
269,5.38,72,0.412,1273.65,495.81,1296.62,547.71,1285.14,547.71,True,central_corridor
269,5.38,17,0.4582,1319.07,502.03,1342.91,556.96,1330.99,556.96,True,central_corridor
269,5.38,82,0.3516,478.53,725.18,532.2,829.31,505.36,829.31,True,left_pocket
269,5.38,83,0.3591,766.04,490.69,786.03,541.32,776.04,541.32,True,left_half_forward
270,5.4,29,0.6611,1437.35,805.34,1479.13,925.75,1458.24,925.75,True,central_corridor
270,5.4,36,0.6752,110.04,616.34,140.89,698.68,125.46,698.68,True,left_pocket
270,5.4,37,0.6883,939.08,598.26,961.41,670.78,950.24,670.78,True,left_half_forward
270,5.4,47,0.5743,272.42,613.32,299.97,700.1,286.19,700.1,True,left_pocket
270,5.4,35,0.7976,563.72,727.72,600.44,832.25,582.08,832.25,True,left_pocket
270,5.4,64,0.8176,495.65,726.85,536.23,826.72,515.94,826.72,True,left_pocket
270,5.4,65,0.7903,1302.58,786.59,1350.83,904.9,1326.71,904.9,True,central_corridor
270,5.4,73,0.6444,1467.52,680.24,1495.83,776.25,1481.68,776.25,True,central_corridor
270,5.4,43,0.4617,826.14,521.08,849.17,578.73,837.65,578.73,True,left_half_forward
270,5.4,74,0.3781,243.62,506.21,265.58,558.92,254.6,558.92,True,outside
270,5.4,72,0.4543,1273.86,496.45,1297.35,547.45,1285.61,547.45,True,central_corridor
270,5.4,17,0.481,1320.46,502.69,1343.99,555.25,1332.23,555.25,True,central_corridor
270,5.4,83,0.4086,766.12,490.72,785.4,542.28,775.76,542.28,True,left_half_forward
270,5.4,79,0.3835,1495.41,660.06,1527.36,752.8,1511.38,752.8,True,central_corridor
271,5.42,29,0.6624,1437.43,804.83,1480.16,925.79,1458.8,925.79,True,central_corridor
271,5.42,36,0.6846,110.01,616.25,140.99,698.22,125.5,698.22,True,left_pocket
271,5.42,37,0.6868,939.21,598.63,961.64,670.62,950.42,670.62,True,left_half_forward
271,5.42,47,0.5794,272.58,613.56,300.04,700.17,286.31,700.17,True,left_pocket
271,5.42,35,0.7951,564.47,728.84,600.54,832.73,582.5,832.73,True,left_pocket
271,5.42,64,0.8103,495.35,727.75,537.91,826.9,516.63,826.9,True,left_pocket
271,5.42,65,0.791,1301.61,786.69,1351.35,905.03,1326.48,905.03,True,central_corridor
271,5.42,73,0.6563,1467.77,680.07,1496.06,776.93,1481.91,776.93,True,central_corridor
271,5.42,43,0.4632,826.38,521.12,849.33,578.75,837.86,578.75,True,left_half_forward
271,5.42,74,0.3897,243.87,506.02,265.92,558.51,254.9,558.51,True,outside
271,5.42,72,0.4579,1273.9,496.61,1297.62,547.3,1285.76,547.3,True,central_corridor
271,5.42,17,0.4812,1320.82,502.91,1344.17,554.81,1332.5,554.81,True,central_corridor
271,5.42,83,0.4153,765.99,490.68,785.15,542.62,775.57,542.62,True,left_half_forward
271,5.42,84,0.4073,1657.97,494.02,1680.03,545.23,1669.0,545.23,True,right_half_forward
271,5.42,79,0.3971,1495.93,659.9,1527.63,751.43,1511.78,751.43,True,central_corridor
272,5.44,29,0.7009,1435.99,806.69,1483.17,929.0,1459.58,929.0,True,central_corridor
272,5.44,36,0.6182,109.69,616.43,140.07,698.72,124.88,698.72,True,left_pocket
272,5.44,37,0.6868,940.08,598.95,963.21,671.42,951.65,671.42,True,left_half_forward
272,5.44,47,0.5729,272.71,613.86,300.08,699.8,286.39,699.8,True,left_pocket
272,5.44,35,0.7921,564.9,732.54,601.71,836.52,583.31,836.52,True,left_pocket
272,5.44,64,0.7344,495.4,729.62,542.75,828.08,519.07,828.08,True,left_pocket
272,5.44,65,0.7849,1304.5,786.38,1352.17,904.96,1328.33,904.96,True,central_corridor
272,5.44,73,0.6029,1468.79,679.42,1499.11,775.35,1483.95,775.35,True,central_corridor
272,5.44,43,0.3842,827.33,521.01,849.99,577.54,838.66,577.54,True,left_half_forward
272,5.44,74,0.3877,244.54,506.34,265.96,558.55,255.25,558.55,True,outside
272,5.44,72,0.4577,1274.15,496.74,1298.28,547.58,1286.22,547.58,True,central_corridor
272,5.44,17,0.5099,1321.21,502.42,1345.19,556.02,1333.2,556.02,True,central_corridor
272,5.44,83,0.4017,765.85,490.53,785.25,541.64,775.55,541.64,True,left_half_forward
272,5.44,84,0.4056,1658.85,493.33,1679.99,545.12,1669.42,545.12,True,right_half_forward
272,5.44,79,0.3921,1501.01,659.99,1528.71,747.08,1514.86,747.08,True,central_corridor
273,5.46,29,0.6942,1435.2,808.08,1484.01,930.12,1459.6,930.12,True,central_corridor
273,5.46,36,0.6152,109.47,616.33,139.36,698.78,124.42,698.78,True,left_pocket
273,5.46,37,0.69,940.29,599.15,963.54,671.86,951.92,671.86,True,left_half_forward
273,5.46,47,0.5822,272.65,613.95,300.09,699.7,286.37,699.7,True,left_pocket
273,5.46,35,0.8006,564.95,733.66,602.22,837.88,583.58,837.88,True,left_pocket
273,5.46,64,0.7234,495.51,730.03,544.41,828.37,519.96,828.37,True,left_pocket
273,5.46,65,0.784,1305.41,786.11,1352.48,904.96,1328.95,904.96,True,central_corridor
273,5.46,73,0.5932,1468.99,678.47,1499.86,774.71,1484.42,774.71,True,central_corridor
273,5.46,43,0.3702,827.47,521.07,850.12,576.97,838.8,576.97,True,left_half_forward
273,5.46,74,0.4014,244.73,506.21,265.91,558.94,255.32,558.94,True,outside
273,5.46,72,0.4626,1274.23,496.82,1298.47,547.73,1286.35,547.73,True,central_corridor
273,5.46,17,0.5109,1321.22,502.27,1345.29,556.51,1333.26,556.51,True,central_corridor
273,5.46,83,0.4036,765.76,490.44,785.27,541.45,775.51,541.45,True,left_half_forward
273,5.46,84,0.4059,1658.99,493.06,1679.97,544.99,1669.48,544.99,True,right_half_forward
273,5.46,79,0.3953,1502.52,659.92,1528.99,746.85,1515.75,746.85,True,central_corridor
